name,address,lat,lng,type,planning_area,area_estimate_sqm,surface_type,current_use,land_owner,likely_permission_required_from,accessibility,residential_proximity,ura_space_link,onemap_link,suitability_score,reasons,recommendation
KOLAM AYER INDUSTRIAL PARK,7 KALLANG WAY 5 KOLAM AYER INDUSTRIAL PARK SINGAPORE 349026,1.32336575489229,103.880957862223,industrial_space,Kallang,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.32336575489229&lng=103.880957862223,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
KOLAM AYER INDUSTRIAL PARK,17 KALLANG WAY 5 KOLAM AYER INDUSTRIAL PARK SINGAPORE 349035,1.32291666425653,103.881050571172,industrial_space,Kallang,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.32291666425653&lng=103.881050571172,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
KOLAM AYER INDUSTRIAL PARK,1 KALLANG WAY 5 KOLAM AYER INDUSTRIAL PARK SINGAPORE 349021,1.32370748462475,103.880886624357,industrial_space,Kallang,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.32370748462475&lng=103.880886624357,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
KOLAM AYER INDUSTRIAL PARK,3 KALLANG WAY 5 KOLAM AYER INDUSTRIAL PARK SINGAPORE 349023,1.3235913004405,103.88091088684,industrial_space,Kallang,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.3235913004405&lng=103.88091088684,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
VALIANT INDUSTRIAL BUILDING,30 KALLANG PUDDING ROAD VALIANT INDUSTRIAL BUILDING SINGAPORE 349312,1.32891001956963,103.877754886727,industrial_space,Kallang,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.32891001956963&lng=103.877754886727,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MANDAI INDUSTRIAL BUILDING,30 MANDAI ESTATE MANDAI INDUSTRIAL BUILDING SINGAPORE 729918,1.40614578423675,103.758520164568,industrial_space,Mandai,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.40614578423675&lng=103.758520164568,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
LEE KONG CHIAN SCHOOL OF MEDICINE (NOVENA CAMPUS),11 MANDALAY ROAD LEE KONG CHIAN SCHOOL OF MEDICINE (NOVENA CAMPUS) SINGAPORE 308232,1.32161991390197,103.848863762617,school,Novena,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.32161991390197&lng=103.848863762617,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
CATHAY CINELEISURE ORCHARD (CAR PARK ENTRANCE),CATHAY CINELEISURE ORCHARD (CAR PARK ENTRANCE),1.30173786929046,103.836564260574,carpark,Orchard,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.30173786929046&lng=103.836564260574,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
DELFI ORCHARD (CAR PARK ENTRANCE),DELFI ORCHARD (CAR PARK ENTRANCE),1.30737569225041,103.82835967357,carpark,Orchard,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.30737569225041&lng=103.82835967357,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
CHATSWORTH INTERNATIONAL SCHOOL (ORCHARD CAMPUS),37 EMERALD HILL ROAD CHATSWORTH INTERNATIONAL SCHOOL (ORCHARD CAMPUS) SINGAPORE 229313,1.30254776207716,103.83847265705,school,Orchard,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.30254776207716&lng=103.83847265705,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
CHATSWORTH INTERNATIONAL SCHOOL (ORCHARD CAMPUS),37A EMERALD HILL ROAD CHATSWORTH INTERNATIONAL SCHOOL (ORCHARD CAMPUS) SINGAPORE 229432,1.30223301697266,103.838639954906,school,Orchard,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.30223301697266&lng=103.838639954906,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
GRACE ORCHARD SCHOOL,170 WEST COAST ROAD GRACE ORCHARD SCHOOL SINGAPORE 127443,1.30614231746011,103.765172570094,school,Orchard,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.30614231746011&lng=103.765172570094,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
OUTRAM SECONDARY SCHOOL,3 YORK HILL OUTRAM SECONDARY SCHOOL SINGAPORE 168622,1.28651357464735,103.837127264403,school,Outram,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28651357464735&lng=103.837127264403,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
SUPERLAND PRE-SCHOOL (OUTRAM) PTE LTD,240 OUTRAM ROAD SUPERLAND PRE-SCHOOL (OUTRAM) PTE LTD SINGAPORE 169043,1.28481669665236,103.835342790248,school,Outram,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28481669665236&lng=103.835342790248,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,257A PASIR RIS STREET 21 MULTI STOREY CAR PARK SINGAPORE 511257,1.36755917982287,103.963263291464,carpark,Pasir Ris,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.36755917982287&lng=103.963263291464,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,500A PASIR RIS STREET 52 MULTI STOREY CAR PARK SINGAPORE 511500,1.37641178717965,103.945596491405,carpark,Pasir Ris,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.37641178717965&lng=103.945596491405,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,216A PASIR RIS STREET 21 MULTI STOREY CAR PARK SINGAPORE 511216,1.36832840275162,103.961201799567,carpark,Pasir Ris,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.36832840275162&lng=103.961201799567,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,108A PASIR RIS STREET 12 MULTI STOREY CAR PARK SINGAPORE 511108,1.36797295672919,103.957016865091,carpark,Pasir Ris,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.36797295672919&lng=103.957016865091,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,135A PASIR RIS STREET 11 MULTI STOREY CAR PARK SINGAPORE 511135,1.36478642036754,103.95687574357,carpark,Pasir Ris,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.36478642036754&lng=103.95687574357,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,158A PASIR RIS STREET 13 MULTI STOREY CAR PARK SINGAPORE 511158,1.36417618622742,103.961681579804,carpark,Pasir Ris,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.36417618622742&lng=103.961681579804,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,578A PASIR RIS STREET 53 MULTI STOREY CAR PARK SINGAPORE 511578,1.37398648505268,103.946600447575,carpark,Pasir Ris,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.37398648505268&lng=103.946600447575,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,521A PASIR RIS STREET 52 MULTI STOREY CAR PARK SINGAPORE 511521,1.37390230107786,103.944001534294,carpark,Pasir Ris,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.37390230107786&lng=103.944001534294,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,710A PASIR RIS STREET 72 MULTI STOREY CAR PARK SINGAPORE 511710,1.38243108880682,103.937071110191,carpark,Pasir Ris,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.38243108880682&lng=103.937071110191,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,718A PASIR RIS STREET 72 MULTI STOREY CAR PARK SINGAPORE 511718,1.38192815699771,103.936014603592,carpark,Pasir Ris,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.38192815699771&lng=103.936014603592,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
PASIR RIS SPORTS AND RECREATION CENTRE,120 PASIR RIS CENTRAL PASIR RIS SPORTS AND RECREATION CENTRE SINGAPORE 519640,1.37405935580675,103.951850332313,recreation_centre,Pasir Ris,280,concrete sports hall,sports facilities (may be underutilized),PA (People's Association),PA (People's Association),public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.37405935580675&lng=103.951850332313,85,"['Sufficient area (280 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
PASIR RIS CREST SECONDARY SCHOOL,11 PASIR RIS STREET 41 PASIR RIS CREST SECONDARY SCHOOL SINGAPORE 518934,1.37284060102246,103.959728202919,school,Pasir Ris,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.37284060102246&lng=103.959728202919,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
PASIR RIS PRIMARY SCHOOL,5 PASIR RIS STREET 21 PASIR RIS PRIMARY SCHOOL SINGAPORE 518968,1.37241870245531,103.962807212116,school,Pasir Ris,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.37241870245531&lng=103.962807212116,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
PASIR RIS SECONDARY SCHOOL,390 TAMPINES STREET 21 PASIR RIS SECONDARY SCHOOL SINGAPORE 529400,1.35422732653396,103.948962626204,school,Pasir Ris,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.35422732653396&lng=103.948962626204,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
PRO-TEACH BEFORE & AFTER SCHOOL CARE (PASIR RIS),760 PASIR RIS STREET 71 PRO-TEACH BEFORE & AFTER SCHOOL CARE (PASIR RIS) SINGAPORE 510760,1.37640019798922,103.933539795966,school,Pasir Ris,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.37640019798922&lng=103.933539795966,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
PASIR RIS COAST INDUSTRIAL PARK 1,PASIR RIS COAST INDUSTRIAL PARK 1,1.38995467837492,103.929911230699,industrial_space,Pasir Ris,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.38995467837492&lng=103.929911230699,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
PASIR RIS COAST INDUSTRIAL PARK 2,PASIR RIS COAST INDUSTRIAL PARK 2,1.39104216010989,103.929583000605,industrial_space,Pasir Ris,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.39104216010989&lng=103.929583000605,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
PASIR RIS COAST INDUSTRIAL PARK 3,PASIR RIS COAST INDUSTRIAL PARK 3,1.392398826248,103.930950032723,industrial_space,Pasir Ris,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.392398826248&lng=103.930950032723,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
